Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2025-07-14,14:50:00,NEWTON ABBOT,Aslukwoodhavit,2m½f,3,13.0,14.74,0.33740658
2025-07-14,15:20:00,NEWTON ABBOT,Get The Value,2m1f,4,2.63,2.68,0.69820464
2025-07-14,15:20:00,NEWTON ABBOT,Max Of Stars,2m1f,2,2.75,2.84,0.32175615
2025-07-14,15:20:00,NEWTON ABBOT,Howth,2m1f,1,4.0,4.4,0.29046428
2025-07-14,15:20:00,NEWTON ABBOT,War Lord,2m1f,3,17.0,20.0,0.025353001
2025-07-14,15:50:00,NEWTON ABBOT,Gore Point,2m2½f,1,3.25,3.35,0.6250805
2025-07-14,15:50:00,NEWTON ABBOT,Stiletto,2m2½f,5,3.5,3.74,0.38531283
2025-07-14,15:50:00,NEWTON ABBOT,Culligran,2m2½f,3,4.5,5.6,0.2996124
2025-07-14,15:50:00,NEWTON ABBOT,Sassified,2m2½f,2,6.5,8.0,0.34078062
2025-07-14,15:50:00,NEWTON ABBOT,Thahab Ifraj,2m2½f,6,11.0,13.0,0.07241158
2025-07-14,15:50:00,NEWTON ABBOT,Songo,2m2½f,4,26.0,30.0,0.073039375
2025-07-14,15:50:00,NEWTON ABBOT,Albert Park,2m2½f,PU,29.0,40.0,0.01421621
2025-07-14,16:20:00,NEWTON ABBOT,Mister Upton,2m5f,3,3.0,3.1,0.6701761
2025-07-14,16:20:00,NEWTON ABBOT,Time To Bite,2m5f,1,3.25,3.42,0.1583145
2025-07-14,16:20:00,NEWTON ABBOT,The Dream Goes On,2m5f,UR,4.33,5.28,0.572906
2025-07-14,16:20:00,NEWTON ABBOT,Great DAnge,2m5f,2,5.0,5.6,0.069138765
2025-07-14,16:50:00,NEWTON ABBOT,Queen Kate,2m1f,1,1.13,1.17,0.98519915
2025-07-14,16:50:00,NEWTON ABBOT,Lady Kara,2m1f,2,6.5,11.04,0.509222
2025-07-14,16:50:00,NEWTON ABBOT,What A Peach,2m1f,5,21.0,70.0,0.16941208
2025-07-14,16:50:00,NEWTON ABBOT,Galeforcechopper,2m1f,3,26.0,50.0,0.06326612
2025-07-14,16:50:00,NEWTON ABBOT,Spent A Fortune,2m1f,4,81.0,185.8,0.028778374
2025-07-04,13:58:00,NEWTON ABBOT,Isle Of Sark,2m5½f,1,1.44,1.61,0.5614478
2025-07-04,13:58:00,NEWTON ABBOT,Linden Lane,2m5½f,3,3.0,2.9,0.5846255
2025-07-04,13:58:00,NEWTON ABBOT,Rubys Legacy,2m5½f,2,21.0,29.0,0.13417289
2025-07-04,14:33:00,NEWTON ABBOT,Keel Strand,2m5½f,1,1.67,1.87,0.94363356
2025-07-04,14:33:00,NEWTON ABBOT,Stinginhisstep,2m5½f,3,4.0,4.04,0.46367028
2025-07-04,14:33:00,NEWTON ABBOT,Impecunious,2m5½f,2,8.5,9.02,0.22780536
2025-07-04,14:33:00,NEWTON ABBOT,Oval Street,2m5½f,PU,9.5,10.2,0.14679596
2025-07-04,15:08:00,NEWTON ABBOT,Miss Popalong,2m5½f,3,4.0,4.4,0.6065435
2025-07-04,15:08:00,NEWTON ABBOT,Kenmya,2m5½f,2,4.33,5.0,0.5062857
2025-07-04,15:08:00,NEWTON ABBOT,Dancingontheedge,2m5½f,4,5.5,6.32,0.2561
2025-07-04,15:08:00,NEWTON ABBOT,Luna Run,2m5½f,5,6.5,8.72,0.2533173
2025-07-04,15:08:00,NEWTON ABBOT,Our Pink Lady,2m5½f,PU,7.0,8.4,0.2712344
2025-07-04,15:08:00,NEWTON ABBOT,Hurst Hill,2m5½f,1,8.5,10.5,0.18030111
2025-07-04,15:08:00,NEWTON ABBOT,Klervia,2m5½f,6,19.0,27.17,0.0629244
2025-07-04,15:08:00,NEWTON ABBOT,Pretty Punctual,2m5½f,PU,51.0,100.0,0.0009068496
2025-07-04,15:43:00,NEWTON ABBOT,Shillanavogy,2m½f,1,2.2,2.38,0.81955254
2025-07-04,15:43:00,NEWTON ABBOT,Feel The Pinch,2m½f,2,3.25,3.35,0.37910983
2025-07-04,15:43:00,NEWTON ABBOT,In The Air,2m½f,4,5.5,6.29,0.5930122
2025-07-04,15:43:00,NEWTON ABBOT,Nevendon,2m½f,3,8.5,9.62,0.29281288
2025-07-04,15:43:00,NEWTON ABBOT,Chilinlikeavillain,2m½f,PU,67.0,180.0,0.0019895667
2025-07-04,16:18:00,NEWTON ABBOT,Seeyouinmydreams,2m1f,2,1.83,2.02,0.7023743
2025-07-04,16:18:00,NEWTON ABBOT,Max Of Stars,2m1f,1,2.75,2.99,0.5998341
2025-07-04,16:18:00,NEWTON ABBOT,War Lord,2m1f,3,8.5,10.06,0.09306896
2025-07-04,16:18:00,NEWTON ABBOT,Old Bridge,2m1f,4,23.0,28.01,0.122122295
2025-07-04,16:53:00,NEWTON ABBOT,Testflight,3m2f,2,3.5,3.79,0.3900827
2025-07-04,16:53:00,NEWTON ABBOT,Backinaction,3m2f,7,5.0,5.86,0.39158934
2025-07-04,16:53:00,NEWTON ABBOT,Unspeakable,3m2f,5,5.5,6.46,0.4919626
2025-07-04,16:53:00,NEWTON ABBOT,My Girl Katie,3m2f,1,6.0,6.87,0.11591045
2025-07-04,16:53:00,NEWTON ABBOT,Jimmyjeroo,3m2f,3,10.0,13.13,0.12706923
2025-07-04,16:53:00,NEWTON ABBOT,Jony Max,3m2f,6,12.0,14.03,0.04697745
2025-07-04,16:53:00,NEWTON ABBOT,Janeslittlevoice,3m2f,PU,15.0,20.56,0.08072338
2025-07-04,16:53:00,NEWTON ABBOT,Anytrixwilldo,3m2f,4,15.0,19.71,0.10398208
2025-07-04,16:53:00,NEWTON ABBOT,Megascope,3m2f,PU,101.0,342.14,0.00076750194
2025-06-24,17:57:00,NEWTON ABBOT,Juggernaut,2m1f,3,3.0,2.49,0.5975233
2025-06-24,17:57:00,NEWTON ABBOT,Feel The Pinch,2m1f,1,4.5,4.41,0.43638822
2025-06-24,17:57:00,NEWTON ABBOT,Colonel Lesley,2m1f,2,7.5,7.8,0.1597502
2025-06-24,17:57:00,NEWTON ABBOT,Roadshow,2m1f,UR,8.0,7.05,0.26166174
2025-06-24,17:57:00,NEWTON ABBOT,Thahab Ifraj,2m1f,4,21.0,19.47,0.04415702
2025-06-24,17:57:00,NEWTON ABBOT,Adjali,2m1f,F,29.0,35.35,0.043170046
2025-06-24,17:57:00,NEWTON ABBOT,Gallant Geronimo,2m1f,5,41.0,52.92,0.0062973993
2025-06-24,18:27:00,NEWTON ABBOT,Return With Gold,2m1f,4,3.25,4.12,0.60616034
2025-06-24,18:27:00,NEWTON ABBOT,Manyana Blue,2m1f,3,3.5,4.1,0.55455256
2025-06-24,18:27:00,NEWTON ABBOT,Blue Tempus,2m1f,2,3.75,4.43,0.4254597
2025-06-24,18:27:00,NEWTON ABBOT,River Moon,2m1f,5,8.5,8.59,0.33359388
2025-06-24,18:27:00,NEWTON ABBOT,New Gold Dream,2m1f,PU,12.0,13.38,0.44276005
2025-06-24,18:27:00,NEWTON ABBOT,Silk And Steel,2m1f,1,13.0,18.58,0.2446121
2025-06-24,18:27:00,NEWTON ABBOT,Bob The Bandit,2m1f,PU,51.0,120.0,0.0019622068
2025-06-24,18:27:00,NEWTON ABBOT,Marrakesh Dawn,2m1f,PU,151.0,390.0,0.00093771034
2025-06-24,18:57:00,NEWTON ABBOT,Byzantium,2m5½f,1,1.44,1.52,0.9687601
2025-06-24,18:57:00,NEWTON ABBOT,Kill The Groove,2m5½f,3,5.0,6.2,0.54569626
2025-06-24,18:57:00,NEWTON ABBOT,Time To Bite,2m5½f,2,6.5,8.4,0.13511033
2025-06-24,18:57:00,NEWTON ABBOT,Kentucky Bluegrass,2m5½f,PU,17.0,21.54,0.08887227
2025-06-24,18:57:00,NEWTON ABBOT,Beau Gold,2m5½f,5,34.0,61.68,0.045675848
2025-06-24,18:57:00,NEWTON ABBOT,Needtoknow,2m5½f,4,81.0,230.0,0.0096970955
2025-06-24,18:57:00,NEWTON ABBOT,Sure To Be Sure,2m5½f,PU,126.0,453.68,0.0021080822
2025-06-24,19:27:00,NEWTON ABBOT,Privilege,2m2½f,2,1.91,1.94,0.7538993
2025-06-24,19:27:00,NEWTON ABBOT,Prairie Queen,2m2½f,PU,6.5,8.0,0.46332002
2025-06-24,19:27:00,NEWTON ABBOT,Ghost Jury,2m2½f,4,7.5,9.09,0.1879938
2025-06-24,19:27:00,NEWTON ABBOT,Stiletto,2m2½f,1,8.0,9.52,0.10998464
2025-06-24,19:27:00,NEWTON ABBOT,Remember Moi,2m2½f,UR,12.0,15.0,0.055129558
2025-06-24,19:27:00,NEWTON ABBOT,Kalize,2m2½f,5,17.0,26.89,0.019333921
2025-06-24,19:27:00,NEWTON ABBOT,Bruce Gobbler,2m2½f,PU,19.0,26.0,0.09202116
2025-06-24,19:27:00,NEWTON ABBOT,Zufal,2m2½f,3,34.0,50.0,0.0048047565
2025-06-24,19:57:00,NEWTON ABBOT,Limerick Leader,2m5f,1,2.1,2.19,0.8018981
2025-06-24,19:57:00,NEWTON ABBOT,Romanor,2m5f,4,5.0,6.46,0.16111065
2025-06-24,19:57:00,NEWTON ABBOT,Slievegar,2m5f,3,5.0,5.37,0.23054577
2025-06-24,19:57:00,NEWTON ABBOT,Great DAnge,2m5f,2,7.0,8.38,0.36872178
2025-06-24,19:57:00,NEWTON ABBOT,Trapista,2m5f,UR,12.0,15.5,0.26524964
2025-06-24,20:27:00,NEWTON ABBOT,Keel Strand,3m2½f,1,3.25,3.9,0.662981
2025-06-24,20:27:00,NEWTON ABBOT,I Love You Sivola,3m2½f,5,67.0,160.0,0.0006620372
2025-06-24,20:27:00,NEWTON ABBOT,Borderline,3m2½f,PU,4.33,4.7,0.10935613
2025-06-24,20:27:00,NEWTON ABBOT,Spitalfield,3m2½f,2,7.0,8.2,0.73321426
2025-06-24,20:27:00,NEWTON ABBOT,Gateau De Miel,3m2½f,4,8.0,9.77,0.3826009
2025-06-24,20:27:00,NEWTON ABBOT,Dear Ralphy,3m2½f,6,9.0,11.5,0.16620766
2025-06-24,20:27:00,NEWTON ABBOT,Danzini,3m2½f,9,10.0,11.5,0.2962224
2025-06-24,20:27:00,NEWTON ABBOT,Jacks Jury,3m2½f,3,12.0,15.0,0.24063282
2025-06-24,20:27:00,NEWTON ABBOT,Presenting Yeats,3m2½f,7,23.0,29.0,0.036006197
2025-06-24,20:27:00,NEWTON ABBOT,Dorrells Pierji,3m2½f,8,29.0,42.04,0.035174288
2025-06-24,20:57:00,NEWTON ABBOT,Illogical Logic,3m2f,3,2.5,2.83,0.74821067
2025-06-24,20:57:00,NEWTON ABBOT,Radharc Na Slaine,3m2f,5,5.5,6.2,0.4190675
2025-06-24,20:57:00,NEWTON ABBOT,Janeslittlevoice,3m2f,PU,9.0,10.04,0.24222152
2025-06-24,20:57:00,NEWTON ABBOT,Firefly Lane,3m2f,PU,9.5,11.5,0.16457167
2025-06-24,20:57:00,NEWTON ABBOT,Lucky Rose,3m2f,1,9.5,13.0,0.108298406
2025-06-24,20:57:00,NEWTON ABBOT,Testflight,3m2f,2,9.5,11.0,0.36974168
2025-06-24,20:57:00,NEWTON ABBOT,Ann DArabie,3m2f,4,11.0,13.21,0.120498136
2025-06-24,20:57:00,NEWTON ABBOT,Eightytwo Team,3m2f,6,15.0,20.0,0.20097499
2025-06-13,17:35:00,NEWTON ABBOT,Seeyouinmydreams,2m2½f,1,1.83,2.08,0.8143272
2025-06-13,17:35:00,NEWTON ABBOT,Arclight,2m2½f,2,1.91,2.0,0.44518206
2025-06-13,18:10:00,NEWTON ABBOT,Belle Le Grand,2m1f,2,1.22,1.27,0.9684142
2025-06-13,18:10:00,NEWTON ABBOT,Claim Du Brizais,2m1f,1,6.5,9.92,0.51695114
2025-06-13,18:10:00,NEWTON ABBOT,Ask Peter,2m1f,5,9.0,11.5,0.17893678
2025-06-13,18:10:00,NEWTON ABBOT,Half Pint Daisy,2m1f,4,26.0,45.46,0.20339203
2025-06-13,18:10:00,NEWTON ABBOT,Brionywells,2m1f,3,81.0,350.0,0.008414115
2025-06-13,18:45:00,NEWTON ABBOT,Hugos New Horse,3m2f,2,2.25,2.36,0.72162503
2025-06-13,18:45:00,NEWTON ABBOT,Art Of Diplomacy,3m2f,1,2.88,2.97,0.3310625
2025-06-13,18:45:00,NEWTON ABBOT,Shanagh Bob,3m2f,3,5.5,6.39,0.1987156
2025-06-13,18:45:00,NEWTON ABBOT,Hung Jury,3m2f,4,8.0,9.59,0.12512906
2025-06-13,19:20:00,NEWTON ABBOT,Hammer Dan,3m2½f,2,3.25,3.65,0.5533703
2025-06-13,19:20:00,NEWTON ABBOT,Quite The Getaway,3m2½f,4,3.25,3.85,0.47118366
2025-06-13,19:20:00,NEWTON ABBOT,Bredon Hill Dart,3m2½f,1,6.5,7.55,0.24485746
2025-06-13,19:20:00,NEWTON ABBOT,Hurst Hill,3m2½f,3,7.0,7.25,0.19129515
2025-06-13,19:20:00,NEWTON ABBOT,Presenting Yeats,3m2½f,6,10.0,11.56,0.08084964
2025-06-13,19:20:00,NEWTON ABBOT,Boskill Borden,3m2½f,7,13.0,16.18,0.1808882
2025-06-13,19:20:00,NEWTON ABBOT,I Love You Sivola,3m2½f,5,17.0,20.73,0.043473884
2025-06-13,19:55:00,NEWTON ABBOT,Centara,2m½f,1,3.25,3.34,0.7295381
2025-06-13,19:55:00,NEWTON ABBOT,Magistrato,2m½f,2,3.5,4.2,0.5281497
2025-06-13,19:55:00,NEWTON ABBOT,El Muchacho,2m½f,PU,5.5,6.86,0.24826764
2025-06-13,19:55:00,NEWTON ABBOT,Magic Seven,2m½f,4,5.5,6.51,0.17059822
2025-06-13,19:55:00,NEWTON ABBOT,Ballybegg,2m½f,3,8.0,8.4,0.13080162
2025-06-13,19:55:00,NEWTON ABBOT,Byzantine Empire,2m½f,5,17.0,22.0,0.051238853
2025-06-13,20:25:00,NEWTON ABBOT,Hill Station,2m1f,2,2.88,2.88,0.55524546
2025-06-13,20:25:00,NEWTON ABBOT,Sassified,2m1f,1,2.88,3.06,0.5897298
2025-06-13,20:25:00,NEWTON ABBOT,Battle Of Omdurman,2m1f,3,4.33,5.54,0.40096486
2025-06-13,20:25:00,NEWTON ABBOT,Karannelle,2m1f,4,7.5,8.82,0.103365235
2025-06-13,20:25:00,NEWTON ABBOT,Zufal,2m1f,5,26.0,31.54,0.032191005
2025-06-13,21:00:00,NEWTON ABBOT,Marhaba Prince,2m1f,3,1.5,1.51,0.9002221
2025-06-13,21:00:00,NEWTON ABBOT,Three Pikes,2m1f,1,3.25,3.7,0.81669116
2025-06-13,21:00:00,NEWTON ABBOT,Gigilou,2m1f,6,29.0,60.0,0.085661896
2025-06-13,21:00:00,NEWTON ABBOT,Talacre Sea,2m1f,5,29.0,65.0,0.09723514
2025-06-13,21:00:00,NEWTON ABBOT,Arnie Moon,2m1f,4,34.0,55.21,0.12022595
2025-06-13,21:00:00,NEWTON ABBOT,Im Wide Awake,2m1f,2,34.0,52.08,0.15852585
2025-06-04,14:05:00,NEWTON ABBOT,Keel Strand,2m5½f,1,2.0,2.16,0.8549304
2025-06-04,14:05:00,NEWTON ABBOT,Knights Affair,2m5½f,2,3.25,3.73,0.7081555
2025-06-04,14:05:00,NEWTON ABBOT,Highway Hero,2m5½f,5,7.5,9.09,0.29558212
2025-06-04,14:05:00,NEWTON ABBOT,Chief Black Robe,2m5½f,4,8.0,10.71,0.09922189
2025-06-04,14:05:00,NEWTON ABBOT,Oval Street,2m5½f,3,13.0,16.32,0.24067083
2025-06-04,14:05:00,NEWTON ABBOT,Mr Daytona,2m5½f,PU,151.0,435.89,0.033197075
2025-06-04,14:05:00,NEWTON ABBOT,Locked Down Lad,2m5½f,PU,151.0,270.0,0.010193854
2025-06-04,14:35:00,NEWTON ABBOT,Illogical Logic,3m2f,1,3.25,3.63,0.7576044
2025-06-04,14:35:00,NEWTON ABBOT,Radharc Na Slaine,3m2f,3,4.33,4.7,0.6591716
2025-06-04,14:35:00,NEWTON ABBOT,Grand Sabre,3m2f,4,5.5,6.2,0.45988542
2025-06-04,14:35:00,NEWTON ABBOT,Moonlight Artist,3m2f,5,5.5,6.24,0.48431656
2025-06-04,14:35:00,NEWTON ABBOT,Tellairsue,3m2f,UR,9.0,10.0,0.3276856
2025-06-04,14:35:00,NEWTON ABBOT,Backinaction,3m2f,2,9.5,11.0,0.30772474
2025-06-04,15:05:00,NEWTON ABBOT,Culligran,2m5f,1,2.8,3.02,0.8237868
2025-06-04,15:05:00,NEWTON ABBOT,Fever Dream,2m5f,PU,3.75,4.2,0.5573321
2025-06-04,15:05:00,NEWTON ABBOT,Pooroldmackley,2m5f,4,4.5,5.37,0.26111662
2025-06-04,15:05:00,NEWTON ABBOT,Thank You Blue,2m5f,PU,8.5,10.0,0.17997192
2025-06-04,15:05:00,NEWTON ABBOT,Limerick Leader,2m5f,2,10.0,11.5,0.15886
2025-06-04,15:05:00,NEWTON ABBOT,The Dream Goes On,2m5f,3,17.0,18.73,0.059837945
2025-06-04,15:35:00,NEWTON ABBOT,Arctic Angel,3m2½f,1,3.25,3.55,0.83012754
2025-06-04,15:35:00,NEWTON ABBOT,Chabadatika,3m2½f,5,5.0,6.28,0.44219634
2025-06-04,15:35:00,NEWTON ABBOT,Inchagoill Lady,3m2½f,6,6.0,7.4,0.40239322
2025-06-04,15:35:00,NEWTON ABBOT,Portobello Girl,3m2½f,7,6.0,7.6,0.2253648
2025-06-04,15:35:00,NEWTON ABBOT,All Under Control,3m2½f,2,7.5,8.53,0.11621017
2025-06-04,15:35:00,NEWTON ABBOT,My Louise,3m2½f,3,8.0,9.33,0.30054036
2025-06-04,15:35:00,NEWTON ABBOT,Elfride,3m2½f,PU,23.0,30.0,0.08128982
2025-06-04,15:35:00,NEWTON ABBOT,Share A Moment,3m2½f,4,41.0,64.36,0.006357438
2025-06-04,15:35:00,NEWTON ABBOT,Mistletoe,3m2½f,PU,81.0,124.54,0.013394331
2025-06-04,16:05:00,NEWTON ABBOT,Get The Value,2m1f,2,3.75,3.04,0.46581334
2025-06-04,16:05:00,NEWTON ABBOT,Luttrell Lad,2m1f,4,4.5,4.37,0.32417515
2025-06-04,16:05:00,NEWTON ABBOT,Stream Of Stars,2m1f,3,6.0,5.25,0.1895806
2025-06-04,16:05:00,NEWTON ABBOT,American Land,2m1f,1,8.0,7.56,0.31447664
2025-06-04,16:05:00,NEWTON ABBOT,War Lord,2m1f,PU,13.0,13.09,0.041381247
2025-06-04,16:05:00,NEWTON ABBOT,Balboa,2m1f,5,17.0,19.1,0.043634433
2025-06-04,16:35:00,NEWTON ABBOT,Seraphic,2m1f,4,4.33,4.57,0.3111199
2025-06-04,16:35:00,NEWTON ABBOT,Liberty Looming,2m1f,PU,51.0,76.01,0.0016215066
2025-06-04,16:35:00,NEWTON ABBOT,For You Buzz,2m1f,5,5.0,6.0,0.2631781
2025-06-04,16:35:00,NEWTON ABBOT,John Betjeman,2m1f,9,6.5,8.87,0.17786914
2025-06-04,16:35:00,NEWTON ABBOT,Gore Point,2m1f,1,8.5,10.53,0.040379636
2025-06-04,16:35:00,NEWTON ABBOT,Colonel Lesley,2m1f,6,9.0,8.35,0.15350829
2025-06-04,16:35:00,NEWTON ABBOT,Karannelle,2m1f,7,10.0,11.98,0.12646788
2025-06-04,16:35:00,NEWTON ABBOT,Hill Station,2m1f,2,10.0,11.0,0.10299713
2025-06-04,16:35:00,NEWTON ABBOT,Mach Ten,2m1f,8,12.0,14.54,0.043507945
2025-06-04,16:35:00,NEWTON ABBOT,Whispering Royal,2m1f,3,17.0,19.62,0.012862701
2025-06-04,17:05:00,NEWTON ABBOT,Usyk,2m1f,4,2.38,2.46,0.73444635
2025-06-04,17:05:00,NEWTON ABBOT,Alba Crus,2m1f,1,4.0,3.95,0.432678
2025-06-04,17:05:00,NEWTON ABBOT,Masked Mistress,2m1f,3,5.5,6.4,0.5281061
2025-06-04,17:05:00,NEWTON ABBOT,Little Lady Rock,2m1f,2,7.0,9.2,0.4614074
2025-06-04,17:05:00,NEWTON ABBOT,Mariniere,2m1f,5,13.0,19.58,0.26595592
2025-06-04,17:05:00,NEWTON ABBOT,Diegos Icon,2m1f,6,26.0,34.22,0.0766766
2025-05-28,14:18:00,NEWTON ABBOT,Sharp Glance,2m1f,1,1.44,1.5,0.9367782
2025-05-28,14:18:00,NEWTON ABBOT,Jack N Jones,2m1f,2,3.5,3.89,0.68956083
2025-05-28,14:18:00,NEWTON ABBOT,Last Note,2m1f,3,15.0,24.19,0.28792062
2025-05-28,14:18:00,NEWTON ABBOT,And She Was,2m1f,UR,21.0,38.0,0.0703629
2025-05-28,14:18:00,NEWTON ABBOT,Miss Jaffa Cake,2m1f,5,81.0,218.65,0.017799336
2025-05-28,14:18:00,NEWTON ABBOT,Grayland,2m1f,4,101.0,198.13,0.0027789236
2025-05-28,14:48:00,NEWTON ABBOT,Mr Le Philosophe,2m2½f,3,1.67,1.9,0.92507064
2025-05-28,14:48:00,NEWTON ABBOT,Daisy Me Rollin,2m2½f,10,41.0,107.64,0.011813983
2025-05-28,14:48:00,NEWTON ABBOT,Yenaled Dream,2m2½f,4,81.0,240.92,0.0027218782
2025-05-28,14:48:00,NEWTON ABBOT,Privilege,2m2½f,2,6.5,7.0,0.28957507
2025-05-28,14:48:00,NEWTON ABBOT,Stinginhisstep,2m2½f,1,8.0,8.78,0.32191396
2025-05-28,14:48:00,NEWTON ABBOT,Marley Head,2m2½f,7,12.0,13.8,0.087759055
2025-05-28,14:48:00,NEWTON ABBOT,Kentucky Bluegrass,2m2½f,5,19.0,25.8,0.044236545
2025-05-28,14:48:00,NEWTON ABBOT,La Trattaria,2m2½f,6,29.0,50.0,0.022322865
2025-05-28,14:48:00,NEWTON ABBOT,Hurst Hill,2m2½f,8,29.0,40.0,0.09458864
2025-05-28,14:48:00,NEWTON ABBOT,Saucats,2m2½f,9,29.0,32.69,0.040182706
2025-05-28,14:48:00,NEWTON ABBOT,Bears Hug,2m2½f,11,29.0,41.74,0.035566103
2025-05-28,15:18:00,NEWTON ABBOT,Daring Plan,2m5f,F,2.75,2.98,0.86358356
2025-05-28,15:18:00,NEWTON ABBOT,Tellairsue,2m5f,F,5.5,6.75,0.36777264
2025-05-28,15:18:00,NEWTON ABBOT,Ryders Rock,2m5f,1,6.0,7.14,0.1807218
2025-05-28,15:18:00,NEWTON ABBOT,Radharc Na Slaine,2m5f,2,6.5,7.67,0.3511339
2025-05-28,15:18:00,NEWTON ABBOT,Illogical Logic,2m5f,F,7.5,8.2,0.23090866
