Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2023-04-29,16:10:00,RIPON,Intrinsic Bond,5f,2,12.0,14.72,0.0550055
2023-04-29,16:10:00,RIPON,Mondammej,5f,5,15.0,23.23,0.057617612
2023-04-29,16:10:00,RIPON,Last Crusader,5f,10,15.0,18.3,0.08668296
2023-04-29,16:40:00,RIPON,Pride Of Priory,1m4f,6,4.2,4.6,0.14709903
2023-04-29,16:40:00,RIPON,Capital Theory,1m4f,2,4.33,4.3,0.27940798
2023-04-29,16:40:00,RIPON,Thundering,1m4f,5,4.33,4.46,0.2979351
2023-04-29,16:40:00,RIPON,Australian Angel,1m4f,4,5.5,5.4,0.080543615
2023-04-29,16:40:00,RIPON,Dark Jedi,1m4f,3,7.5,8.78,0.41773215
2023-04-29,16:40:00,RIPON,Aaddeey,1m4f,1,13.0,16.11,0.24234088
2023-04-29,17:15:00,RIPON,Darkness,1m,6,3.75,3.92,0.5640359
2023-04-29,17:15:00,RIPON,Perseverants,1m,2,21.0,29.33,0.08394257
2023-04-29,17:15:00,RIPON,Garden Oasis,1m,7,26.0,32.0,0.0065832166
2023-04-29,17:15:00,RIPON,Poets Dawn,1m,11,26.0,44.04,0.014261675
2023-04-29,17:15:00,RIPON,Diamondonthehill,1m,8,34.0,70.0,0.00953121
2023-04-29,17:15:00,RIPON,Shigar,1m,5,6.0,7.17,0.2643965
2023-04-29,17:15:00,RIPON,Blenheim Boy,1m,13,6.5,7.95,0.11713752
2023-04-29,17:15:00,RIPON,Isla Kai,1m,1,7.0,8.6,0.13020565
2023-04-29,17:15:00,RIPON,Oh Herberts Reign,1m,12,11.0,13.5,0.32131284
2023-04-29,17:15:00,RIPON,Another Batt,1m,4,13.0,18.0,0.035710752
2023-04-29,17:15:00,RIPON,Makeen,1m,9,15.0,18.96,0.017064335
2023-04-29,17:15:00,RIPON,Give It Some Teddy,1m,10,17.0,23.0,0.09601843
2023-04-29,17:15:00,RIPON,Scottish Summit,1m,3,17.0,23.0,0.08996988
2023-04-29,17:50:00,RIPON,Another Baar,6f,3,3.25,3.3,0.49454787
2023-04-29,17:50:00,RIPON,Pocket The Packet,6f,10,67.0,198.01,0.009243278
2023-04-29,17:50:00,RIPON,Brooklyn Nine Nine,6f,2,3.75,4.39,0.6976939
2023-04-29,17:50:00,RIPON,Gemini Star,6f,5,5.5,6.6,0.11939105
2023-04-29,17:50:00,RIPON,Lakota Blue,6f,1,10.0,13.59,0.05544707
2023-04-29,17:50:00,RIPON,Eternal Class,6f,7,12.0,17.27,0.18254603
2023-04-29,17:50:00,RIPON,Spirit Of Applause,6f,8,13.0,18.06,0.06975699
2023-04-29,17:50:00,RIPON,Braveheart Boy,6f,4,13.0,18.69,0.057870105
2023-04-29,17:50:00,RIPON,Signora Camacho,6f,6,17.0,22.7,0.1169112
2023-04-29,17:50:00,RIPON,Lily In The Jungle,6f,9,41.0,70.0,0.006850321
2023-04-20,13:40:00,RIPON,Yellow Bear,1m,10,5.0,5.1,0.35953736
2023-04-20,13:40:00,RIPON,Ugo Gregory,1m,4,17.0,26.65,0.07495032
2023-04-20,13:40:00,RIPON,Devilwala,1m,11,19.0,32.0,0.047904857
2023-04-20,13:40:00,RIPON,Frog And Toad,1m,12,21.0,40.0,0.28162307
2023-04-20,13:40:00,RIPON,Tothenines,1m,5,6.0,7.6,0.50501895
2023-04-20,13:40:00,RIPON,Hortzadar,1m,2,7.0,7.59,0.28784642
2023-04-20,13:40:00,RIPON,Cosmos Raj,1m,6,9.0,10.21,0.3814284
2023-04-20,13:40:00,RIPON,Sandret,1m,9,9.5,13.02,0.20978712
2023-04-20,13:40:00,RIPON,Dogged,1m,1,11.0,11.5,0.22936647
2023-04-20,13:40:00,RIPON,Cisco Disco,1m,8,11.0,14.09,0.15706474
2023-04-20,13:40:00,RIPON,Global Spirit,1m,3,13.0,13.0,0.067272335
2023-04-20,13:40:00,RIPON,Sir Maxi,1m,7,13.0,20.4,0.32019994
2023-04-20,14:15:00,RIPON,Ziggys Phoenix,5f,1,3.75,3.7,0.65115374
2023-04-20,14:15:00,RIPON,Desert Master,5f,2,3.75,4.35,0.68487954
2023-04-20,14:15:00,RIPON,Havana Prince,5f,4,4.33,4.4,0.6890768
2023-04-20,14:15:00,RIPON,Stage Door,5f,5,6.0,7.16,0.3149428
2023-04-20,14:15:00,RIPON,Kandy House,5f,3,9.0,10.03,0.39304978
2023-04-20,14:15:00,RIPON,Dandy Fitz,5f,6,19.0,28.05,0.13371497
2023-04-20,14:50:00,RIPON,Fox Vision,1m4f,2,2.88,3.24,0.71351856
2023-04-20,14:50:00,RIPON,Kingsley Pride,1m4f,3,2.88,2.86,0.67173207
2023-04-20,14:50:00,RIPON,Kardia,1m4f,1,3.5,3.86,0.7392645
2023-04-20,14:50:00,RIPON,Mishraq,1m4f,4,9.5,11.07,0.19238397
2023-04-20,15:20:00,RIPON,Fortamour,6f,4,5.5,6.12,0.7704137
2023-04-20,15:20:00,RIPON,Cooperation,6f,7,21.0,26.59,0.17102657
2023-04-20,15:20:00,RIPON,Touchwood,6f,15,23.0,23.26,0.20378347
2023-04-20,15:20:00,RIPON,Selbys Pride,6f,9,29.0,36.05,0.030379403
2023-04-20,15:20:00,RIPON,Prodigious Blue,6f,14,51.0,122.29,0.0050958884
2023-04-20,15:20:00,RIPON,Stay Smart,6f,12,101.0,190.36,0.008128849
2023-04-20,15:20:00,RIPON,Bay Breeze,6f,1,6.0,6.13,0.31856325
2023-04-20,15:20:00,RIPON,Sir Winston,6f,13,7.0,8.6,0.34330976
2023-04-20,15:20:00,RIPON,Asadjumeirah,6f,5,10.0,13.55,0.2177211
2023-04-20,15:20:00,RIPON,Burj Malinka,6f,6,10.0,11.25,0.09061907
2023-04-20,15:20:00,RIPON,Iris Dancer,6f,3,11.0,12.5,0.16933823
2023-04-20,15:20:00,RIPON,Muscika,6f,11,12.0,18.5,0.008669529
2023-04-20,15:20:00,RIPON,Another Investment,6f,8,13.0,15.5,0.19651867
2023-04-20,15:20:00,RIPON,Marks Choice,6f,10,15.0,18.92,0.07350298
2023-04-20,15:20:00,RIPON,Showtime Mahomes,6f,2,15.0,20.0,0.17349689
2023-04-20,15:55:00,RIPON,James McHenry,1m,1,3.0,3.3,0.6585257
2023-04-20,15:55:00,RIPON,Spioradalta,1m,2,3.25,3.24,0.8159251
2023-04-20,15:55:00,RIPON,Centre Court,1m,5,5.5,7.01,0.23334599
2023-04-20,15:55:00,RIPON,Impulsive Reaction,1m,6,8.5,9.8,0.47769278
2023-04-20,15:55:00,RIPON,Vondelpark,1m,3,13.0,13.5,0.05758404
2023-04-20,15:55:00,RIPON,Boy Douglas,1m,4,13.0,12.88,0.08358154
2023-04-20,16:30:00,RIPON,Painters Palette,1m2f,6,2.63,3.0,0.5885877
2023-04-20,16:30:00,RIPON,Cockalorum,1m2f,1,5.0,5.5,0.31658036
2023-04-20,16:30:00,RIPON,Animato,1m2f,8,7.5,9.02,0.47530434
2023-04-20,16:30:00,RIPON,Strawman,1m2f,3,8.5,12.62,0.26374096
2023-04-20,16:30:00,RIPON,Poets Dawn,1m2f,4,9.0,11.07,0.1387469
2023-04-20,16:30:00,RIPON,Mythical,1m2f,5,11.0,12.75,0.03229939
2023-04-20,16:30:00,RIPON,Val Bassett,1m2f,7,13.0,14.01,0.050664503
2023-04-20,16:30:00,RIPON,Society Red,1m2f,2,19.0,22.0,0.013521771
2023-04-20,17:05:00,RIPON,Purple Martini,6f,4,4.33,5.01,0.6646485
2023-04-20,17:05:00,RIPON,Parr Fire,6f,9,41.0,55.0,0.005470546
2023-04-20,17:05:00,RIPON,Bedazzling,6f,10,101.0,239.28,0.008998189
2023-04-20,17:05:00,RIPON,Another Baar,6f,1,6.0,5.9,0.14841467
2023-04-20,17:05:00,RIPON,Carvetii,6f,8,7.5,8.68,0.3023496
2023-04-20,17:05:00,RIPON,Nightout,6f,11,8.0,9.77,0.037767686
2023-04-20,17:05:00,RIPON,Cinque Verde,6f,3,8.0,9.8,0.39504346
2023-04-20,17:05:00,RIPON,Havana Rum,6f,7,9.0,10.0,0.4706647
2023-04-20,17:05:00,RIPON,Wreck It Ryley,6f,2,9.0,13.44,0.20557055
2023-04-20,17:05:00,RIPON,Jack Of Clubs,6f,5,9.5,12.5,0.4191081
2023-04-20,17:05:00,RIPON,Saleet,6f,6,21.0,32.0,0.070829354
